"","variable","activity_name","subject_id","value"
"13121","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",28,0.929291680434783
"13122","tGravityAcc-mean()-Y","WALKING_DOWNSTAIRS",28,-0.235897105217391
"13123","tGravityAcc-mean()-Z","WALKING_DOWNSTAIRS",28,-0.121477255782609
"13124","tGravityAcc-std()-X","WALKING_DOWNSTAIRS",28,-0.956921542391304
"13125","tGravityAcc-std()-Y","WALKING_DOWNSTAIRS",28,-0.948404212173913
"13126","tGravityAcc-std()-Z","WALKING_DOWNSTAIRS",28,-0.91705975
"13127","tBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",28,0.0972653457891304
"13128","tBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",28,0.0143450903413043
"13129","tBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",28,0.00123950141304348
"13130","tBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",28,-0.0167652227782609
"13131","tBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",28,0.0265530133695652
"13132","tBodyAccJerk-std()-Z","WALKING_DOWNSTAIRS",28,-0.427053261304348
"13133","tBodyGyro-mean()-X","WALKING_DOWNSTAIRS",28,-0.141096309502174
"13134","tBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",28,0.00710564286763044
"13135","tBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",28,0.138622425584783
"13136","tBodyGyro-std()-X","WALKING_DOWNSTAIRS",28,-0.268106330991304
"13137","tBodyGyro-std()-Y","WALKING_DOWNSTAIRS",28,-0.259368686847826
"13138","tBodyGyro-std()-Z","WALKING_DOWNSTAIRS",28,-0.307025006304348
"13139","tBodyGyroJerk-mean()-X","WALKING_DOWNSTAIRS",28,-0.0266492977565217
"13140","tBodyGyroJerk-mean()-Y","WALKING_DOWNSTAIRS",28,-0.0570410865136957
"13141","tBodyGyroJerk-mean()-Z","WALKING_DOWNSTAIRS",28,-0.077617393146087
"13142","tBodyGyroJerk-std()-X","WALKING_DOWNSTAIRS",28,-0.16394489726087
"13143","tBodyGyroJerk-std()-Y","WALKING_DOWNSTAIRS",28,-0.424567878478261
"13144","tBodyGyroJerk-std()-Z","WALKING_DOWNSTAIRS",28,-0.336212734130435
"13145","tBodyAccMag-mean()","WALKING_DOWNSTAIRS",28,0.104359216580435
"13146","tBodyAccMag-std()","WALKING_DOWNSTAIRS",28,0.135465563932609
"13147","tGravityAccMag-mean()","WALKING_DOWNSTAIRS",28,0.104359216580435
"13148","tGravityAccMag-std()","WALKING_DOWNSTAIRS",28,0.135465563932609
"13149","tBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",28,-0.0707560279130435
"13150","tBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",28,-0.0418872609934783
"13151","tBodyGyroMag-mean()","WALKING_DOWNSTAIRS",28,-0.068246324026087
"13152","tBodyGyroMag-std()","WALKING_DOWNSTAIRS",28,-0.22448414468913
"13153","tBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",28,-0.340417305565217
"13154","tBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",28,-0.407132335434783
"13155","fBodyAcc-mean()-X","WALKING_DOWNSTAIRS",28,0.0890721752173913
"13156","fBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",28,0.186441733869565
"13157","fBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",28,-0.308161634195652
"13158","fBodyAcc-std()-X","WALKING_DOWNSTAIRS",28,0.137797082826087
"13159","fBodyAcc-std()-Y","WALKING_DOWNSTAIRS",28,0.065301199843913
"13160","fBodyAcc-std()-Z","WALKING_DOWNSTAIRS",28,-0.416940283043478
"13161","fBodyAcc-meanFreq()-X","WALKING_DOWNSTAIRS",28,-0.351195267608696
"13162","fBodyAcc-meanFreq()-Y","WALKING_DOWNSTAIRS",28,0.0116076206369565
"13163","fBodyAcc-meanFreq()-Z","WALKING_DOWNSTAIRS",28,0.202030312067391
"13164","fBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",28,-0.0268676982326087
"13165","fBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",28,-0.0127039720456522
"13166","fBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",28,-0.365287434717391
"13167","fBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",28,-0.0980112293695652
"13168","fBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",28,-0.00175391954565217
"13169","fBodyAccJerk-std()-Z","WALKING_DOWNSTAIRS",28,-0.48848835173913
"13170","fBodyAccJerk-meanFreq()-X","WALKING_DOWNSTAIRS",28,-0.276941823673913
"13171","fBodyAccJerk-meanFreq()-Y","WALKING_DOWNSTAIRS",28,-0.393681484543478
"13172","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",28,-0.073632510748913
"13173","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",28,-0.0299969963043478
"13174","fBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",28,-0.217100157608696
"13175","fBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",28,-0.184392337071739
"13176","fBodyGyro-std()-X","WALKING_DOWNSTAIRS",28,-0.345453346086957
"13177","fBodyGyro-std()-Y","WALKING_DOWNSTAIRS",28,-0.293108364565217
"13178","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",28,-0.416505886304348
"13179","fBodyGyro-meanFreq()-X","WALKING_DOWNSTAIRS",28,-0.0923021807173913
"13180","fBodyGyro-meanFreq()-Y","WALKING_DOWNSTAIRS",28,-0.0645307165065217
"13181","fBodyGyro-meanFreq()-Z","WALKING_DOWNSTAIRS",28,-0.012251230826087
"13182","fBodyAccMag-mean()","WALKING_DOWNSTAIRS",28,0.188840007695652
"13183","fBodyAccMag-std()","WALKING_DOWNSTAIRS",28,-0.074058597676087
"13184","fBodyAccMag-meanFreq()","WALKING_DOWNSTAIRS",28,0.0406977206476087
"13185","fBodyBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",28,-0.0128823827326087
"13186","fBodyBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",28,-0.0883598523695652
"13187","fBodyBodyAccJerkMag-meanFreq()","WALKING_DOWNSTAIRS",28,0.0545998274521739
"13188","fBodyBodyGyroMag-mean()","WALKING_DOWNSTAIRS",28,-0.223354793921739
"13189","fBodyBodyGyroMag-std()","WALKING_DOWNSTAIRS",28,-0.362903836717391
"13190","fBodyBodyGyroMag-meanFreq()","WALKING_DOWNSTAIRS",28,0.114889052615435
"13191","fBodyBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",28,-0.396720714347826
"13192","fBodyBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",28,-0.464722244347826
"13193","fBodyBodyGyroJerkMag-meanFreq()","WALKING_DOWNSTAIRS",28,0.131260126216957
"13194","tBodyAcc-mean()-X","WALKING_UPSTAIRS",28,0.262005841764706
"13195","tBodyAcc-mean()-Y","WALKING_UPSTAIRS",28,-0.0279443943478431
"13196","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",28,-0.121514025692157
"13197","tBodyAcc-std()-X","WALKING_UPSTAIRS",28,-0.242062430294118
"13198","tBodyAcc-std()-Y","WALKING_UPSTAIRS",28,-0.146753877035294
"13199","tBodyAcc-std()-Z","WALKING_UPSTAIRS",28,-0.28598691372549
"13200","tGravityAcc-mean()-X","WALKING_UPSTAIRS",28,0.854508231764706
"13201","tGravityAcc-mean()-Y","WALKING_UPSTAIRS",28,-0.333223996666667
"13202","tGravityAcc-mean()-Z","WALKING_UPSTAIRS",28,-0.265207858431373
"13203","tGravityAcc-std()-X","WALKING_UPSTAIRS",28,-0.944697800196078
"13204","tGravityAcc-std()-Y","WALKING_UPSTAIRS",28,-0.927641087843137
"13205","tGravityAcc-std()-Z","WALKING_UPSTAIRS",28,-0.900514013333333
"13206","tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",28,0.0706831871117647
"13207","tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",28,0.0222985408245098
"13208","tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",28,0.00749081657058823
"13209","tBodyAccJerk-std()-X","WALKING_UPSTAIRS",28,-0.312671655921569
"13210","tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",28,-0.331602407372549
"13211","tBodyAccJerk-std()-Z","WALKING_UPSTAIRS",28,-0.637488941176471
"13212","tBodyGyro-mean()-X","WALKING_UPSTAIRS",28,-0.129362970764706
"13213","tBodyGyro-mean()-Y","WALKING_UPSTAIRS",28,0.0212250958019608
"13214","tBodyGyro-mean()-Z","WALKING_UPSTAIRS",28,0.103720987705882
"13215","tBodyGyro-std()-X","WALKING_UPSTAIRS",28,-0.518818227843137
"13216","tBodyGyro-std()-Y","WALKING_UPSTAIRS",28,-0.479319521372549
"13217","tBodyGyro-std()-Z","WALKING_UPSTAIRS",28,-0.189306812833333
"13218","tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",28,-0.080568055454902
"13219","tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",28,-0.0492552129156863
"13220","tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",28,-0.0752610437019608
"13221","tBodyGyroJerk-std()-X","WALKING_UPSTAIRS",28,-0.494282913529412
"13222","tBodyGyroJerk-std()-Y","WALKING_UPSTAIRS",28,-0.690571101960784
"13223","tBodyGyroJerk-std()-Z","WALKING_UPSTAIRS",28,-0.603568264117647
"13224","tBodyAccMag-mean()","WALKING_UPSTAIRS",28,-0.186240503960784
"13225","tBodyAccMag-std()","WALKING_UPSTAIRS",28,-0.211928666470588
"13226","tGravityAccMag-mean()","WALKING_UPSTAIRS",28,-0.186240503960784
"13227","tGravityAccMag-std()","WALKING_UPSTAIRS",28,-0.211928666470588
"13228","tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",28,-0.388086248235294
"13229","tBodyAccJerkMag-std()","WALKING_UPSTAIRS",28,-0.325362338235294
"13230","tBodyGyroMag-mean()","WALKING_UPSTAIRS",28,-0.263415282690196
"13231","tBodyGyroMag-std()","WALKING_UPSTAIRS",28,-0.476923344705882
"13232","tBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",28,-0.620279797647059
"13233","tBodyGyroJerkMag-std()","WALKING_UPSTAIRS",28,-0.670132120784314
"13234","fBodyAcc-mean()-X","WALKING_UPSTAIRS",28,-0.266101343372549
"13235","fBodyAcc-mean()-Y","WALKING_UPSTAIRS",28,-0.190589069119608
"13236","fBodyAcc-mean()-Z","WALKING_UPSTAIRS",28,-0.401732939215686
"13237","fBodyAcc-std()-X","WALKING_UPSTAIRS",28,-0.233726643921569
"13238","fBodyAcc-std()-Y","WALKING_UPSTAIRS",28,-0.178554981115686
"13239","fBodyAcc-std()-Z","WALKING_UPSTAIRS",28,-0.281685159607843
"13240","fBodyAcc-meanFreq()-X","WALKING_UPSTAIRS",28,-0.378981881019608
"13241","fBodyAcc-meanFreq()-Y","WALKING_UPSTAIRS",28,-0.0852282260803922
"13242","fBodyAcc-meanFreq()-Z","WALKING_UPSTAIRS",28,-0.192657392490196
"13243","fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",28,-0.318866730039216
"13244","fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",28,-0.358009373333333
"13245","fBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",28,-0.587813565294118
"13246","fBodyAccJerk-std()-X","WALKING_UPSTAIRS",28,-0.37027368
"13247","fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",28,-0.349026567647059
"13248","fBodyAccJerk-std()-Z","WALKING_UPSTAIRS",28,-0.68790763372549
"13249","fBodyAccJerk-meanFreq()-X","WALKING_UPSTAIRS",28,-0.232074537770588
"13250","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",28,-0.362750971627451
"13251","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",28,-0.30720151845098
"13252","fBodyGyro-mean()-X","WALKING_UPSTAIRS",28,-0.403636283921569
"13253","fBodyGyro-mean()-Y","WALKING_UPSTAIRS",28,-0.522066500784314
"13254","fBodyGyro-mean()-Z","WALKING_UPSTAIRS",28,-0.318210999529412
"13255","fBodyGyro-std()-X","WALKING_UPSTAIRS",28,-0.556383410588235
"13256","fBodyGyro-std()-Y","WALKING_UPSTAIRS",28,-0.459989315686274
"13257","fBodyGyro-std()-Z","WALKING_UPSTAIRS",28,-0.22624337505098
"13258","fBodyGyro-meanFreq()-X","WALKING_UPSTAIRS",28,-0.115729101443137
"13259","fBodyGyro-meanFreq()-Y","WALKING_UPSTAIRS",28,-0.251074231431373
"13260","fBodyGyro-meanFreq()-Z","WALKING_UPSTAIRS",28,-0.303254516480392
"13261","fBodyAccMag-mean()","WALKING_UPSTAIRS",28,-0.213519364760784
"13262","fBodyAccMag-std()","WALKING_UPSTAIRS",28,-0.334626168823529
"13263","fBodyAccMag-meanFreq()","WALKING_UPSTAIRS",28,0.0202047636666667
"13264","fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",28,-0.294433415745098
"13265","fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",28,-0.374495907647059
"13266","fBodyBodyAccJerkMag-meanFreq()","WALKING_UPSTAIRS",28,0.172325927735294
"13267","fBodyBodyGyroMag-mean()","WALKING_UPSTAIRS",28,-0.534835409607843
"13268","fBodyBodyGyroMag-std()","WALKING_UPSTAIRS",28,-0.528187016862745
"13269","fBodyBodyGyroMag-meanFreq()","WALKING_UPSTAIRS",28,-0.0526395586039216
"13270","fBodyBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",28,-0.662505819411765
"13271","fBodyBodyGyroJerkMag-std()","WALKING_UPSTAIRS",28,-0.70485275745098
"13272","fBodyBodyGyroJerkMag-meanFreq()","WALKING_UPSTAIRS",28,0.0991311624941176
"13273","tBodyAcc-mean()-X","LAYING",29,0.287295196811594
"13274","tBodyAcc-mean()-Y","LAYING",29,-0.0171965484202899
"13275","tBodyAcc-mean()-Z","LAYING",29,-0.109462068173913
"13276","tBodyAcc-std()-X","LAYING",29,-0.984219555507246
"13277","tBodyAcc-std()-Y","LAYING",29,-0.990240946666667
"13278","tBodyAcc-std()-Z","LAYING",29,-0.987255149855072
"13279","tGravityAcc-mean()-X","LAYING",29,-0.346789842753623
"13280","tGravityAcc-mean()-Y","LAYING",29,0.807535373478261
"13281","tGravityAcc-mean()-Z","LAYING",29,0.590452224057971
"13282","tGravityAcc-std()-X","LAYING",29,-0.972939889855073
"13283","tGravityAcc-std()-Y","LAYING",29,-0.99424764884058
"13284","tGravityAcc-std()-Z","LAYING",29,-0.98577817826087
"13285","tBodyAccJerk-mean()-X","LAYING",29,0.0718861195971014
"13286","tBodyAccJerk-mean()-Y","LAYING",29,0.0116912059556522
"13287","tBodyAccJerk-mean()-Z","LAYING",29,0.00241542784130435
"13288","tBodyAccJerk-std()-X","LAYING",29,-0.99200598942029
"13289","tBodyAccJerk-std()-Y","LAYING",29,-0.989513565652174
"13290","tBodyAccJerk-std()-Z","LAYING",29,-0.993288313333333
"13291","tBodyGyro-mean()-X","LAYING",29,-0.0258281004782609
"13292","tBodyGyro-mean()-Y","LAYING",29,-0.0761814357028986
"13293","tBodyGyro-mean()-Z","LAYING",29,0.127411971652174
"13294","tBodyGyro-std()-X","LAYING",29,-0.994276591304348
"13295","tBodyGyro-std()-Y","LAYING",29,-0.992750957826087
"13296","tBodyGyro-std()-Z","LAYING",29,-0.97499461942029
"13297","tBodyGyroJerk-mean()-X","LAYING",29,-0.0995339880724638
"13298","tBodyGyroJerk-mean()-Y","LAYING",29,-0.0386768295072464
"13299","tBodyGyroJerk-mean()-Z","LAYING",29,-0.0674469666086956
"13300","tBodyGyroJerk-std()-X","LAYING",29,-0.99654254057971
"13301","tBodyGyroJerk-std()-Y","LAYING",29,-0.997081575652174
"13302","tBodyGyroJerk-std()-Z","LAYING",29,-0.995380794637681
"13303","tBodyAccMag-mean()","LAYING",29,-0.986493196666667
"13304","tBodyAccMag-std()","LAYING",29,-0.981572147681159
"13305","tGravityAccMag-mean()","LAYING",29,-0.986493196666667
"13306","tGravityAccMag-std()","LAYING",29,-0.981572147681159
"13307","tBodyAccJerkMag-mean()","LAYING",29,-0.992725367826087
"13308","tBodyAccJerkMag-std()","LAYING",29,-0.994646916811594
"13309","tBodyGyroMag-mean()","LAYING",29,-0.971923623043478
"13310","tBodyGyroMag-std()","LAYING",29,-0.977040093043478
"13311","tBodyGyroJerkMag-mean()","LAYING",29,-0.997322526811594
"13312","tBodyGyroJerkMag-std()","LAYING",29,-0.997666071594203
"13313","fBodyAcc-mean()-X","LAYING",29,-0.986626999275362
"13314","fBodyAcc-mean()-Y","LAYING",29,-0.989034304057971
"13315","fBodyAcc-mean()-Z","LAYING",29,-0.989473926666667
"13316","fBodyAcc-std()-X","LAYING",29,-0.983432309130435
"13317","fBodyAcc-std()-Y","LAYING",29,-0.990680395362319
"13318","fBodyAcc-std()-Z","LAYING",29,-0.986378776086957
"13319","fBodyAcc-meanFreq()-X","LAYING",29,-0.0876059706014493
"13320","fBodyAcc-meanFreq()-Y","LAYING",29,0.328259354627536
"13321","fBodyAcc-meanFreq()-Z","LAYING",29,0.334787399391304
"13322","fBodyAccJerk-mean()-X","LAYING",29,-0.992153982028986
"13323","fBodyAccJerk-mean()-Y","LAYING",29,-0.989398823913043
"13324","fBodyAccJerk-mean()-Z","LAYING",29,-0.992018447826087
"13325","fBodyAccJerk-std()-X","LAYING",29,-0.99254347826087
"13326","fBodyAccJerk-std()-Y","LAYING",29,-0.990468082753623
"13327","fBodyAccJerk-std()-Z","LAYING",29,-0.993107759855072
"13328","fBodyAccJerk-meanFreq()-X","LAYING",29,0.138616312664928
"13329","fBodyAccJerk-meanFreq()-Y","LAYING",29,0.134734984846377
"13330","fBodyAccJerk-meanFreq()-Z","LAYING",29,0.165235128105797
"13331","fBodyGyro-mean()-X","LAYING",29,-0.99312260884058
"13332","fBodyGyro-mean()-Y","LAYING",29,-0.993696336521739
"13333","fBodyGyro-mean()-Z","LAYING",29,-0.976184322608696
"13334","fBodyGyro-std()-X","LAYING",29,-0.994652185217391
"13335","fBodyGyro-std()-Y","LAYING",29,-0.992240785652174
"13336","fBodyGyro-std()-Z","LAYING",29,-0.976858964492754
"13337","fBodyGyro-meanFreq()-X","LAYING",29,0.23594998557971
"13338","fBodyGyro-meanFreq()-Y","LAYING",29,0.0401385255637681
"13339","fBodyGyro-meanFreq()-Z","LAYING",29,0.250307629215942
"13340","fBodyAccMag-mean()","LAYING",29,-0.986800645362319
"13341","fBodyAccMag-std()","LAYING",29,-0.981599783623188
"13342","fBodyAccMag-meanFreq()","LAYING",29,0.435846931652174
"13343","fBodyBodyAccJerkMag-mean()","LAYING",29,-0.993998275797101
"13344","fBodyBodyAccJerkMag-std()","LAYING",29,-0.994366667681159
"13345","fBodyBodyAccJerkMag-meanFreq()","LAYING",29,0.488088499666667
"13346","fBodyBodyGyroMag-mean()","LAYING",29,-0.98400134173913
"13347","fBodyBodyGyroMag-std()","LAYING",29,-0.976679046231884
"13348","fBodyBodyGyroMag-meanFreq()","LAYING",29,0.233760096173913
"13349","fBodyBodyGyroJerkMag-mean()","LAYING",29,-0.997617389275362
"13350","fBodyBodyGyroJerkMag-std()","LAYING",29,-0.99758523057971
"13351","fBodyBodyGyroJerkMag-meanFreq()","LAYING",29,0.426301679855072
"13352","tBodyAcc-mean()-X","SITTING",29,0.2771799775
"13353","tBodyAcc-mean()-Y","SITTING",29,-0.016630680375
"13354","tBodyAcc-mean()-Z","SITTING",29,-0.1104118192
"13355","tBodyAcc-std()-X","SITTING",29,-0.9907450195
"13356","tBodyAcc-std()-Y","SITTING",29,-0.963222497833333
"13357","tBodyAcc-std()-Z","SITTING",29,-0.968063878166667
"13358","tGravityAcc-mean()-X","SITTING",29,0.891563755166667
"13359","tGravityAcc-mean()-Y","SITTING",29,0.1556594569
"13360","tGravityAcc-mean()-Z","SITTING",29,0.286256063666667
"13361","tGravityAcc-std()-X","SITTING",29,-0.984679151833333
"13362","tGravityAcc-std()-Y","SITTING",29,-0.973604289833333
"13363","tGravityAcc-std()-Z","SITTING",29,-0.966032045333333
"13364","tBodyAccJerk-mean()-X","SITTING",29,0.0745438102516667
"13365","tBodyAccJerk-mean()-Y","SITTING",29,0.00598531404666667
"13366","tBodyAccJerk-mean()-Z","SITTING",29,0.003167700952
"13367","tBodyAccJerk-std()-X","SITTING",29,-0.993525560333333
"13368","tBodyAccJerk-std()-Y","SITTING",29,-0.9840551
"13369","tBodyAccJerk-std()-Z","SITTING",29,-0.990168733
"13370","tBodyGyro-mean()-X","SITTING",29,-0.0379271112333333
"13371","tBodyGyro-mean()-Y","SITTING",29,-0.0755797672133333
"13372","tBodyGyro-mean()-Z","SITTING",29,0.0580495969166667
"13373","tBodyGyro-std()-X","SITTING",29,-0.990178704833333
"13374","tBodyGyro-std()-Y","SITTING",29,-0.988334019666667
"13375","tBodyGyro-std()-Z","SITTING",29,-0.971227991666667
"13376","tBodyGyroJerk-mean()-X","SITTING",29,-0.0953636995833333
"13377","tBodyGyroJerk-mean()-Y","SITTING",29,-0.040001843485
"13378","tBodyGyroJerk-mean()-Z","SITTING",29,-0.047000897695
"13379","tBodyGyroJerk-std()-X","SITTING",29,-0.9933220295
"13380","tBodyGyroJerk-std()-Y","SITTING",29,-0.995319164666667
"13381","tBodyGyroJerk-std()-Z","SITTING",29,-0.9928337675
"13382","tBodyAccMag-mean()","SITTING",29,-0.978017021833333
"13383","tBodyAccMag-std()","SITTING",29,-0.9692903165
"13384","tGravityAccMag-mean()","SITTING",29,-0.978017021833333
"13385","tGravityAccMag-std()","SITTING",29,-0.9692903165
"13386","tBodyAccJerkMag-mean()","SITTING",29,-0.990719807666667
"13387","tBodyAccJerkMag-std()","SITTING",29,-0.990531729333333
"13388","tBodyGyroMag-mean()","SITTING",29,-0.962377332166667
"13389","tBodyGyroMag-std()","SITTING",29,-0.971578024666667
"13390","tBodyGyroJerkMag-mean()","SITTING",29,-0.995392308166667
"13391","tBodyGyroJerkMag-std()","SITTING",29,-0.994905344
"13392","fBodyAcc-mean()-X","SITTING",29,-0.991093963666667
"13393","fBodyAcc-mean()-Y","SITTING",29,-0.969609501666667
"13394","fBodyAcc-mean()-Z","SITTING",29,-0.975623030833333
"13395","fBodyAcc-std()-X","SITTING",29,-0.990617521
"13396","fBodyAcc-std()-Y","SITTING",29,-0.961693949333333
"13397","fBodyAcc-std()-Z","SITTING",29,-0.965800974333333
"13398","fBodyAcc-meanFreq()-X","SITTING",29,-0.02866874131
"13399","fBodyAcc-meanFreq()-Y","SITTING",29,0.107609317655
"13400","fBodyAcc-meanFreq()-Z","SITTING",29,0.210335313366667
"13401","fBodyAccJerk-mean()-X","SITTING",29,-0.993445760166667
"13402","fBodyAccJerk-mean()-Y","SITTING",29,-0.983883193
"13403","fBodyAccJerk-mean()-Z","SITTING",29,-0.988470241
"13404","fBodyAccJerk-std()-X","SITTING",29,-0.9942201755
"13405","fBodyAccJerk-std()-Y","SITTING",29,-0.985493318833333
"13406","fBodyAccJerk-std()-Z","SITTING",29,-0.990445861666667
"13407","fBodyAccJerk-meanFreq()-X","SITTING",29,0.277955332916667
"13408","fBodyAccJerk-meanFreq()-Y","SITTING",29,0.0277396724596667
"13409","fBodyAccJerk-meanFreq()-Z","SITTING",29,0.11719232372
"13410","fBodyGyro-mean()-X","SITTING",29,-0.988393569
"13411","fBodyGyro-mean()-Y","SITTING",29,-0.990329245333333
"13412","fBodyGyro-mean()-Z","SITTING",29,-0.9739335945
"13413","fBodyGyro-std()-X","SITTING",29,-0.990727755166667
"13414","fBodyGyro-std()-Y","SITTING",29,-0.987259808666667
"13415","fBodyGyro-std()-Z","SITTING",29,-0.972912517166667
"13416","fBodyGyro-meanFreq()-X","SITTING",29,0.0698387733133333
"13417","fBodyGyro-meanFreq()-Y","SITTING",29,-0.173147233958333
"13418","fBodyGyro-meanFreq()-Z","SITTING",29,-0.0194301189816667
"13419","fBodyAccMag-mean()","SITTING",29,-0.973346531833333
"13420","fBodyAccMag-std()","SITTING",29,-0.971218019833333
"13421","fBodyAccMag-meanFreq()","SITTING",29,0.250970927783333
"13422","fBodyBodyAccJerkMag-mean()","SITTING",29,-0.990093703833333
"13423","fBodyBodyAccJerkMag-std()","SITTING",29,-0.989822909333333
"13424","fBodyBodyAccJerkMag-meanFreq()","SITTING",29,0.33623279745
"13425","fBodyBodyGyroMag-mean()","SITTING",29,-0.980269425833333
"13426","fBodyBodyGyroMag-std()","SITTING",29,-0.971011373
"13427","fBodyBodyGyroMag-meanFreq()","SITTING",29,-0.0696604205566667
"13428","fBodyBodyGyroJerkMag-mean()","SITTING",29,-0.995063049
"13429","fBodyBodyGyroJerkMag-std()","SITTING",29,-0.994742028
"13430","fBodyBodyGyroJerkMag-meanFreq()","SITTING",29,0.3077908781325
"13431","tBodyAcc-mean()-X","STANDING",29,0.277965065846154
"13432","tBodyAcc-mean()-Y","STANDING",29,-0.0172605869061538
"13433","tBodyAcc-mean()-Z","STANDING",29,-0.108659067476923
"13434","tBodyAcc-std()-X","STANDING",29,-0.996068635384615
"13435","tBodyAcc-std()-Y","STANDING",29,-0.969295721076923
"13436","tBodyAcc-std()-Z","STANDING",29,-0.980207488923077
"13437","tGravityAcc-mean()-X","STANDING",29,0.974508732
"13438","tGravityAcc-mean()-Y","STANDING",29,-0.05848715356
"13439","tGravityAcc-mean()-Z","STANDING",29,0.0316145849747692
"13440","tGravityAcc-std()-X","STANDING",29,-0.996764227384615
"13441","tGravityAcc-std()-Y","STANDING",29,-0.985134032307692
"13442","tGravityAcc-std()-Z","STANDING",29,-0.984464543538462
"13443","tBodyAccJerk-mean()-X","STANDING",29,0.0753052530307692
"13444","tBodyAccJerk-mean()-Y","STANDING",29,0.0115104978664615
"13445","tBodyAccJerk-mean()-Z","STANDING",29,0.000332894985246154
"13446","tBodyAccJerk-std()-X","STANDING",29,-0.993652820615385
"13447","tBodyAccJerk-std()-Y","STANDING",29,-0.983338157846154
"13448","tBodyAccJerk-std()-Z","STANDING",29,-0.990593859692308
"13449","tBodyGyro-mean()-X","STANDING",29,-0.0276075573307692
"13450","tBodyGyro-mean()-Y","STANDING",29,-0.0721060679123077
"13451","tBodyGyro-mean()-Z","STANDING",29,0.0827583768461538
"13452","tBodyGyro-std()-X","STANDING",29,-0.977994819846154
"13453","tBodyGyro-std()-Y","STANDING",29,-0.990364876307692
"13454","tBodyGyro-std()-Z","STANDING",29,-0.983368643230769
"13455","tBodyGyroJerk-mean()-X","STANDING",29,-0.0988701505538462
"13456","tBodyGyroJerk-mean()-Y","STANDING",29,-0.0405110578461538
"13457","tBodyGyroJerk-mean()-Z","STANDING",29,-0.0544926306307692
"13458","tBodyGyroJerk-std()-X","STANDING",29,-0.983293061692308
"13459","tBodyGyroJerk-std()-Y","STANDING",29,-0.995533113076923
"13460","tBodyGyroJerk-std()-Z","STANDING",29,-0.990685705384615
"13461","tBodyAccMag-mean()","STANDING",29,-0.984745318923077
"13462","tBodyAccMag-std()","STANDING",29,-0.981745712923077
"13463","tGravityAccMag-mean()","STANDING",29,-0.984745318923077
"13464","tGravityAccMag-std()","STANDING",29,-0.981745712923077
"13465","tBodyAccJerkMag-mean()","STANDING",29,-0.990785419538462
"13466","tBodyAccJerkMag-std()","STANDING",29,-0.990495689538462
"13467","tBodyGyroMag-mean()","STANDING",29,-0.980657340461539
"13468","tBodyGyroMag-std()","STANDING",29,-0.975358665384615
"13469","tBodyGyroJerkMag-mean()","STANDING",29,-0.992144698923077
"13470","tBodyGyroJerkMag-std()","STANDING",29,-0.991453632153846
"13471","fBodyAcc-mean()-X","STANDING",29,-0.995024039692308
